timestamp,project_id,location,latitude,longitude,elevation_meters,project_type,vegetation_type,density_of_vegetation,soil_moisture,temperature_c,humidity_percent,wind_speed_kph,sunlight_hours,weather_condition,project_status,water_usage_liters,maintenance_required,landscape_architect_id,budget_allocated_php,contract_amount_php,environmental_impact_assessment_score,payment_status,owner,designer,deposit_php,withdraw_php,balance_checker_php
2025-06-03 20:26:43.776615,PRJ9041,Muntinlupa,14.399145,121.038408,936.0,Public Plaza,Native Grass,52.2,42.58,26.8,93.0,18.7,5.5,Stormy,Maintenance Phase,163.2,False,5174,3339355,2638150,2.5,Overdue,Ash Bondoc,Osias Landscape Design Studio,2203933.13,1780708.15,423224.98
2025-05-28 20:26:43.776953,PRJ6455,Imus,14.422292,120.939894,209.0,Public Plaza,Ground Cover,68.5,23.99,25.5,54.8,2.8,9.5,Cloudy,Construction Phase,228.2,True,4785,1565297,3858789,2.4,Pending,James Samson,MetroGreen Projects,2271370.59,1978588.58,292782.01
2025-05-22 20:26:43.777298,PRJ7233,Lipa,13.948497,121.154692,1374.7,Commercial,Native Grass,68.5,77.97,29.7,58.0,19.4,8.9,Cloudy,Contract Document Phase,60.6,True,5686,3607201,5960847,3.7,Paid,Juan Tenorio,GreenForm Innovations,825818.43,235984.0,589834.43
2025-05-27 20:26:43.777644,PRJ2188,General Trias,14.385114,120.876017,123.5,Commercial,Native Grass,60.2,56.65,26.8,92.8,16.6,7.9,Stormy,Construction Phase,131.7,False,8934,2046180,5924740,4.0,Overdue,Ryan Musa,FloraFusion Co.,258624.24,137844.59,120779.65
2025-06-03 20:26:43.777983,PRJ2269,Naga City,13.612223,123.202657,351.7,Campus Landscape,Succulents,69.0,54.48,28.6,52.9,12.5,8.4,Windy,Contract Document Phase,246.2,False,1864,3323023,424094,2.8,Overdue,Daniel Guzman,TropiLand Design,4379735.28,4046185.09,333550.19
2025-05-28 20:26:43.778333,PRJ9772,Davao City,7.199764,125.445645,1324.4,Institutional,Ornamental Shrubs,52.1,68.33,33.2,80.0,6.1,9.3,Rainy,Maintenance Phase,277.4,True,0058,2564104,5336178,1.8,Paid,Benjamin Alarcon,Urban Eden Co.,2093504.46,533383.98,1560120.48
2025-06-04 20:26:43.778781,PRJ2076,Baguio,16.394363,120.594052,820.2,Campus Landscape,Ornamental Shrubs,39.8,39.69,32.0,52.3,6.5,8.4,Rainy,Design Devt. Phase,189.4,True,7745,1706392,687104,4.4,Overdue,Calix Blanco,UrbanCanopy Builders,2379282.62,2035179.04,344103.58
2025-05-14 20:26:43.779149,PRJ1280,Antipolo,14.622512,121.129112,1399.1,Commercial,Ground Cover,40.1,53.89,34.1,54.7,17.8,9.6,Stormy,Construction Phase,254.7,True,0099,1290621,1066070,5.9,Overdue,Arvin dela Cruz,MetroGreen Projects,2218313.34,1513399.84,704913.5
2025-05-19 20:26:43.779495,PRJ5274,Quezon City,14.673018,121.048634,1048.4,Commercial,Tropical Trees,50.4,72.97,33.6,87.0,3.1,5.9,Windy,Construction Phase,218.3,False,4082,4262929,2790149,2.6,Paid,James Samson,ArborVista Design,1397712.76,1331395.69,66317.07
2025-06-08 20:26:43.779839,PRJ2428,Naga City,13.623247,123.186397,852.6,Urban Park,Ornamental Shrubs,32.1,33.72,33.3,54.4,16.6,6.7,Rainy,Maintenance Phase,105.2,False,9647,4095793,4210027,6.9,Pending,Fergus Laurente,Leafline Studio,3313587.13,3119437.37,194149.76
2025-05-23 20:26:43.780188,PRJ2075,Antipolo,14.618993,121.117813,1935.0,Urban Park,Native Grass,54.5,78.03,34.4,77.2,10.4,9.8,Stormy,Maintenance Phase,228.3,False,0218,4394230,1579256,2.3,Paid,Christian Guillermo,EcoVerde Philippines,950618.1,124806.33,825811.77
2025-05-25 20:26:43.780540,PRJ2332,Butuan,8.952262,125.537302,944.4,Rooftop Garden,Ground Cover,45.8,56.8,28.7,76.6,11.9,5.1,Windy,Design Devt. Phase,117.7,False,0042,3467534,3167285,7.7,Overdue,Kylen Villareal,Leafline Studio,1562788.51,1341001.89,221786.62
2025-05-27 20:26:43.781024,PRJ2371,San Juan,14.595062,121.034878,179.4,Rooftop Garden,Ground Cover,32.9,25.44,29.5,70.7,18.6,7.7,Cloudy,Design Devt. Phase,273.2,False,6770,3472539,4683211,3.3,Pending,Daniel Guzman,MetroGreen Projects,3474936.65,1701851.7,1773084.95
2025-05-16 20:26:43.781387,PRJ3301,Las Piñas,14.434496,120.983307,818.6,Rooftop Garden,Native Grass,95.0,65.99,28.7,91.7,18.3,8.8,Cloudy,Contract Document Phase,247.4,False,9534,2572167,2072762,5.3,Pending,Danilo Prado,EcoHabitat,826543.46,239691.55,586851.91
2025-05-13 20:26:43.781749,PRJ9114,Parañaque,14.471825,121.023758,1343.1,Commercial,Ground Cover,80.0,51.31,27.8,84.0,12.4,5.5,Sunny,Schematics Phase,131.4,False,6543,2851330,3876130,2.4,Pending,Daniel Guzman,BotaniCore Inc.,3397986.73,2502853.83,895132.9
2025-05-17 20:26:43.782108,PRJ9991,Mandaluyong,14.589385,121.044274,768.2,Rooftop Garden,Ornamental Shrubs,44.0,34.65,31.0,91.4,18.3,7.8,Stormy,Design Devt. Phase,265.3,False,0588,4443904,5841771,4.3,Paid,Kylen Villareal,MetroGreen Projects,2521448.65,890964.22,1630484.43
2025-06-06 20:26:43.782453,PRJ8714,Imus,14.422488,120.93058,1027.5,Rooftop Garden,Tropical Trees,41.4,77.14,25.8,94.1,7.5,6.6,Cloudy,Maintenance Phase,203.9,False,8978,4823442,903075,9.0,Overdue,Cedric Fernando,EcoHabitat,778640.35,610776.83,167863.52
2025-05-13 20:26:43.782801,PRJ3774,Puerto Princesa,9.733137,118.740038,98.0,Public Plaza,Native Grass,77.5,39.24,28.3,54.2,19.7,9.9,Windy,Design Devt. Phase,110.2,False,8030,3015930,3422474,1.7,Pending,Christian Guillermo,Osias Landscape Design Studio,904853.69,247664.84,657188.85
2025-05-16 20:26:43.783145,PRJ1213,Lipa,13.931872,121.162513,326.9,Public Plaza,Ornamental Shrubs,71.8,40.07,29.8,56.7,0.6,5.7,Cloudy,Contract Document Phase,244.1,False,5010,3659280,4537698,7.5,Pending,Dranreb Manuel,GreenForm Innovations,946318.47,430790.22,515528.25
2025-05-21 20:26:43.783488,PRJ8615,Bacoor,14.455207,120.969931,310.9,Campus Landscape,Ornamental Shrubs,79.3,60.43,29.4,92.0,1.1,4.4,Windy,Schematics Phase,223.3,False,4647,1924585,2261432,8.0,Overdue,Lancel Cano,GreenScape Inc.,1628523.23,1416043.12,212480.11
2025-05-13 20:26:43.783829,PRJ9774,Imus,14.437731,120.936672,1386.1,Urban Park,Native Grass,37.8,68.74,28.4,94.6,5.5,7.0,Rainy,Maintenance Phase,200.3,True,4155,3144090,2556617,2.8,Overdue,Lancel Cano,ArborVista Design,4045066.61,1137970.87,2907095.74
2025-06-08 20:26:43.784188,PRJ4531,Biñan,14.33621,121.0744,1900.3,Rooftop Garden,Native Grass,55.7,22.82,30.3,67.7,2.6,9.9,Windy,Schematics Phase,244.6,False,9018,2625307,2643332,3.1,Pending,Xavier Andaya,Osias Landscape Design Studio,4719287.64,1251406.85,3467880.79
2025-05-11 20:26:43.784861,PRJ6868,Cagayan de Oro,8.446832,124.633959,1443.6,Rooftop Garden,Native Grass,46.7,49.76,31.6,89.1,19.1,5.0,Stormy,Schematics Phase,298.5,False,7440,4482084,3947895,3.3,Overdue,Shawn Domingo,FloraFusion Co.,3477639.98,1896574.13,1581065.85
2025-05-27 20:26:43.785272,PRJ8983,Marikina,14.655789,121.101308,951.3,Rooftop Garden,Tropical Trees,53.9,70.45,31.2,77.5,16.9,4.3,Windy,Maintenance Phase,52.8,False,3730,950330,3270148,3.7,Pending,Arvin dela Cruz,BioVerdant Group,1584205.12,1268248.67,315956.45
2025-05-24 20:26:43.785633,PRJ5340,Zamboanga City,6.916121,122.074051,392.5,Urban Park,Tropical Trees,33.2,48.05,26.0,66.8,7.1,4.8,Rainy,Schematics Phase,136.4,False,3690,1334575,2098972,7.3,Pending,Albert Pablo,Verdant Visions Ltd.,1178023.51,108284.84,1069738.67
2025-05-21 20:26:43.785980,PRJ3406,Antipolo,14.63254,121.118385,703.1,Public Plaza,Ornamental Shrubs,29.6,66.13,28.9,59.7,10.9,4.4,Stormy,Construction Phase,123.9,False,3563,3424577,3742834,8.8,Paid,Ryan Fajardo,VerdeWorks Studio,4909499.93,4142675.83,766824.1
2025-05-29 20:26:43.786325,PRJ9139,Tarlac City,15.477333,120.602029,1144.7,Campus Landscape,Succulents,70.2,76.24,27.9,84.6,2.1,5.1,Cloudy,Design Devt. Phase,277.9,False,7817,1571755,4220125,9.4,Paid,Genkei Javier,ZenCanopy Designs,1632872.43,1372476.72,260395.71
2025-05-18 20:26:43.786666,PRJ8157,Santa Rosa,14.320005,121.117117,317.3,Public Plaza,Ground Cover,63.4,30.82,32.1,56.0,17.3,7.6,Rainy,Schematics Phase,202.8,False,8143,3781643,3084884,2.9,Paid,John Mark Asuncion,TropiLand Design,542320.4,284248.31,258072.09
2025-05-23 20:26:43.787021,PRJ4654,Legazpi,13.14685,123.736164,555.7,Residential Landscape,Ornamental Shrubs,76.0,51.47,30.4,83.1,11.0,8.2,Windy,Schematics Phase,106.2,True,0055,4450591,1376094,3.9,Pending,John Carlo Pimentel,EcoTierra Solutions,1729862.22,374315.42,1355546.8
2025-06-04 20:26:43.787363,PRJ1460,Manila,14.592613,120.987344,1456.9,Campus Landscape,Ornamental Shrubs,59.1,52.43,25.7,76.9,11.6,5.6,Cloudy,Construction Phase,61.4,True,8979,1792352,4343651,8.2,Paid,Jalen Conde,EcoVerde Philippines,410166.86,370270.59,39896.27
2025-05-30 20:26:43.787715,PRJ3704,Las Piñas,14.449343,120.983054,416.6,Rooftop Garden,Native Grass,87.7,59.63,30.5,92.1,7.6,5.6,Rainy,Design Devt. Phase,167.1,False,8847,1854367,5626583,2.2,Pending,Fraley Manansala,Osias Landscape Design Studio,4217752.28,2156577.96,2061174.32
2025-05-31 20:26:43.788057,PRJ9508,Lipa,13.932043,121.16968,190.6,Commercial,Native Grass,65.8,49.83,33.7,57.5,4.2,5.9,Rainy,Design Devt. Phase,105.9,False,7577,3689855,4779624,6.8,Paid,Danilo Prado,Leafline Studio,2890172.67,223032.59,2667140.08
2025-05-16 20:26:43.788397,PRJ1135,Tagum,7.455071,125.80363,1556.1,Campus Landscape,Ground Cover,48.1,79.01,29.5,80.3,16.3,5.7,Windy,Maintenance Phase,149.7,False,1497,1869627,2078581,7.0,Pending,Danilo Prado,Urban Eden Co.,1964371.84,1159387.6,804984.24
2025-05-23 20:26:43.788743,PRJ4787,Caloocan,14.653626,120.977968,724.9,Institutional,Native Grass,34.0,49.64,24.7,70.2,9.6,8.2,Cloudy,Construction Phase,159.1,False,9473,2835643,1069276,9.1,Pending,Arvin dela Cruz,ZenCanopy Designs,3723971.95,2592352.54,1131619.41
2025-05-14 20:26:43.789089,PRJ4929,Quezon City,14.670233,121.04078,1091.8,Public Plaza,Tropical Trees,50.3,42.35,33.7,72.6,10.4,4.1,Windy,Maintenance Phase,129.4,False,6736,1036026,4963939,9.8,Overdue,Rodrigo Baguio,EcoVerde Philippines,2899892.47,2836212.17,63680.3
2025-05-15 20:26:43.789429,PRJ8065,Marikina,14.648032,121.104707,658.2,Institutional,Ornamental Shrubs,51.2,21.12,25.7,68.9,4.7,5.3,Windy,Design Devt. Phase,197.3,False,9928,2831292,4028395,2.7,Pending,Arvin Arcilla,BioVerdant Group,3919914.07,2164458.5,1755455.57
2025-05-13 20:26:43.789766,PRJ5556,Biñan,14.338024,121.071523,1244.0,Residential Landscape,Tropical Trees,57.7,65.28,28.7,74.1,5.9,8.2,Sunny,Design Devt. Phase,58.5,False,2940,3916032,1488730,3.4,Overdue,Elton Rico,GreenScape Inc.,3425188.45,1746121.86,1679066.59
2025-05-21 20:26:43.790119,PRJ1847,Puerto Princesa,9.7481,118.741695,1686.3,Commercial,Tropical Trees,92.7,32.64,29.5,69.5,3.3,5.7,Windy,Contract Document Phase,206.1,True,6143,973677,864789,1.2,Overdue,Jerome Gregorio,UrbanCanopy Builders,2117182.93,491598.07,1625584.86
2025-05-29 20:26:43.790471,PRJ5387,Bacoor,14.457108,120.956182,848.7,Residential Landscape,Native Grass,83.2,20.22,28.4,94.9,0.1,8.2,Sunny,Design Devt. Phase,240.3,False,1375,551100,5365611,2.2,Overdue,Genkei Javier,Urban Eden Co.,2648639.0,2245875.13,402763.87
2025-06-08 20:26:43.790812,PRJ4564,Muntinlupa,14.409166,121.048581,499.2,Campus Landscape,Ground Cover,26.6,57.84,25.3,91.0,18.0,7.3,Rainy,Contract Document Phase,141.0,True,9096,2865046,3619207,3.9,Overdue,Danilo Prado,BioVerdant Group,4947714.63,1149787.25,3797927.38
2025-06-06 20:26:43.791159,PRJ7110,Navotas,14.662347,120.947369,1402.2,Urban Park,Tropical Trees,90.1,55.17,29.8,50.6,7.9,7.2,Sunny,Schematics Phase,157.6,False,9622,2308943,2194571,2.6,Overdue,Jalen Conde,TropiLand Design,3466982.43,600647.03,2866335.4
2025-05-15 20:26:43.791507,PRJ1976,Las Piñas,14.436729,120.985002,75.7,Institutional,Ground Cover,37.0,32.98,30.2,88.7,19.8,8.6,Windy,Construction Phase,186.9,False,5698,2172481,879040,2.0,Paid,Jaime Ballesteros,ArborVista Design,1706343.69,1441146.43,265197.26
2025-05-25 20:26:43.791855,PRJ2647,Bacolod City,10.678018,122.943664,394.8,Residential Landscape,Succulents,67.5,78.5,31.7,74.5,13.3,8.1,Cloudy,Construction Phase,228.6,False,4956,1106324,1288940,3.8,Paid,James Samson,BioVerdant Group,894080.92,521216.08,372864.84
2025-05-15 20:26:43.792202,PRJ3691,Antipolo,14.634293,121.11931,1581.7,Commercial,Ground Cover,56.6,29.49,31.5,91.9,18.4,8.5,Windy,Contract Document Phase,134.0,False,1339,1758359,2711865,5.1,Pending,Joshua Delos Reyes,TerraLeaf Collective,3836039.21,2583949.42,1252089.79
2025-05-23 20:26:43.792549,PRJ2684,Taguig,14.512488,121.048621,977.7,Urban Park,Ornamental Shrubs,62.2,58.26,27.8,68.0,11.2,5.1,Sunny,Construction Phase,269.6,False,5647,1187365,3145066,2.6,Pending,Genkei Javier,GreenScape Inc.,4118236.23,620618.56,3497617.67
2025-05-31 20:26:43.792888,PRJ5322,Santa Rosa,14.308204,121.111982,502.6,Rooftop Garden,Succulents,22.7,24.94,25.3,78.9,7.2,4.4,Sunny,Construction Phase,79.2,True,2971,2301911,684841,4.1,Overdue,John Rey Castro,TropiLand Design,3824186.55,519092.98,3305093.57
2025-05-14 20:26:43.793228,PRJ2105,Iloilo City,10.715163,122.571685,1849.0,Commercial,Ornamental Shrubs,32.8,60.58,26.7,68.1,11.3,7.5,Sunny,Contract Document Phase,97.4,False,0927,4326894,2267870,9.9,Overdue,Jaime Nicolas,VerdeWorks Studio,315851.58,167661.7,148189.88
2025-05-11 20:26:43.793568,PRJ7479,Butuan,8.940888,125.549436,326.4,Urban Park,Ground Cover,59.1,60.65,29.1,56.9,2.1,8.5,Rainy,Contract Document Phase,249.0,False,3768,1798801,5133011,3.1,Pending,Juan Tenorio,BioVerdant Group,3663500.6,366567.61,3296932.99
2025-05-23 20:26:43.793913,PRJ7175,Mandaluyong,14.582776,121.037608,489.5,Rooftop Garden,Native Grass,33.9,24.83,29.8,57.0,17.7,4.2,Stormy,Design Devt. Phase,237.5,True,5990,4867105,1697175,3.1,Paid,Genkei Javier,GreenScape Inc.,3299562.6,933802.58,2365760.02
2025-05-11 20:26:43.794262,PRJ2857,Marikina,14.641177,121.098573,24.1,Public Plaza,Native Grass,93.3,60.08,32.1,51.8,14.7,5.6,Windy,Contract Document Phase,168.5,False,9270,2246165,3927885,7.0,Paid,Calix Blanco,ZenCanopy Designs,2219764.07,1869549.43,350214.64
2025-05-19 20:26:43.794602,PRJ4841,Lipa,13.946005,121.163052,1894.1,Rooftop Garden,Ground Cover,92.6,64.19,24.2,52.7,19.4,8.6,Cloudy,Design Devt. Phase,202.0,False,3873,1369558,4525241,4.2,Paid,Cedric Fernando,FloraFusion Co.,943827.15,489518.62,454308.53
2025-05-10 20:26:43.794948,PRJ9990,Lipa,13.944721,121.156406,1488.4,Public Plaza,Ground Cover,68.2,45.65,33.7,56.5,13.7,6.1,Cloudy,Schematics Phase,198.6,False,5239,767459,4944434,9.4,Overdue,Arvin dela Cruz,GreenScape Inc.,3642223.91,2519017.98,1123205.93
2025-05-16 20:26:43.795285,PRJ2508,Calamba,14.206613,121.16546,590.9,Institutional,Succulents,35.5,70.5,33.6,68.1,13.0,6.4,Rainy,Construction Phase,115.9,False,4208,658163,5439202,1.1,Paid,Jalen Conde,Leafline Studio,382789.5,312931.92,69857.58
2025-06-05 20:26:43.795623,PRJ1762,Marikina,14.647457,121.105621,1435.4,Urban Park,Native Grass,24.7,60.58,25.1,56.7,6.5,6.4,Stormy,Schematics Phase,258.0,False,4200,3539959,5583462,9.8,Paid,Kylen Villareal,Lush Living Landscapes,2904686.65,2850331.43,54355.22
2025-05-11 20:26:43.796067,PRJ1688,Cagayan de Oro,8.447856,124.630732,1898.2,Rooftop Garden,Ornamental Shrubs,42.4,70.63,31.2,53.5,15.7,5.6,Rainy,Schematics Phase,254.9,False,9111,1034839,2492977,5.6,Paid,Harlem de Los Santos,EcoVerde Philippines,2902319.27,694850.17,2207469.1
2025-06-06 20:26:43.796447,PRJ8257,Olongapo,14.842615,120.286537,1092.4,Commercial,Ornamental Shrubs,48.9,28.73,28.3,89.7,12.4,7.3,Stormy,Maintenance Phase,107.7,False,9783,1135360,5035983,7.1,Paid,Albert Pablo,Leafline Studio,2017103.05,841623.59,1175479.46
2025-05-14 20:26:43.796797,PRJ1622,Iloilo City,10.723765,122.55536,153.1,Commercial,Ground Cover,48.7,59.02,28.1,61.9,1.7,7.9,Cloudy,Design Devt. Phase,280.7,True,4275,2083612,5129578,5.8,Pending,Cyler Cordova,EcoTierra Solutions,1877201.7,1292708.66,584493.04
2025-05-10 20:26:43.797141,PRJ3508,Davao City,7.18996,125.464528,1061.6,Institutional,Succulents,85.0,64.06,27.3,52.7,19.9,7.5,Cloudy,Contract Document Phase,198.9,False,0376,4685910,3939490,9.0,Overdue,James Samson,BotaniCore Inc.,3326000.43,2245722.74,1080277.69
2025-06-01 20:26:43.797496,PRJ7869,Lipa,13.933549,121.16235,293.6,Public Plaza,Ornamental Shrubs,89.5,42.29,31.7,72.6,11.7,5.5,Cloudy,Maintenance Phase,182.3,False,8756,4672430,4567306,2.9,Overdue,Daniel Guzman,Leafline Studio,2432339.14,1597261.1,835078.04
2025-06-07 20:26:43.797838,PRJ2121,San Juan,14.598732,121.026635,1149.4,Commercial,Ground Cover,89.3,61.85,28.1,60.6,15.0,7.3,Sunny,Contract Document Phase,259.6,True,3552,2223264,3419863,5.2,Paid,Ernie Sotto,BioVerdant Group,790994.07,272890.75,518103.32
2025-06-04 20:26:43.798182,PRJ6599,Butuan,8.950384,125.531171,871.1,Residential Landscape,Native Grass,77.6,29.1,34.5,61.5,19.2,5.2,Cloudy,Maintenance Phase,131.7,False,6373,2616464,1808900,4.1,Overdue,Benjamin Alarcon,BioVerdant Group,3576742.64,165971.77,3410770.87
2025-06-05 20:26:43.798518,PRJ9654,Calamba,14.207777,121.174511,1326.8,Residential Landscape,Ornamental Shrubs,38.4,75.49,28.9,59.2,4.3,8.2,Cloudy,Schematics Phase,173.8,False,6398,1407472,2863813,2.7,Pending,Danilo Prado,Verdant Visions Ltd.,4124597.23,3562105.03,562492.2
2025-05-10 20:26:43.798931,PRJ7269,San Fernando (Pampanga),15.02442,120.689355,795.9,Public Plaza,Succulents,60.0,40.36,30.6,77.8,18.3,4.0,Stormy,Schematics Phase,59.2,False,4930,3371211,5606557,1.9,Pending,Jaime Nicolas,Lush Living Landscapes,2000336.35,1553058.68,447277.67
2025-05-14 20:26:43.799281,PRJ5652,Antipolo,14.62142,121.126144,1430.4,Commercial,Tropical Trees,66.3,25.1,25.0,59.0,6.2,8.8,Rainy,Maintenance Phase,233.3,False,8773,1559545,3500484,3.2,Overdue,Melchor Catalan,GreenForm Innovations,4748602.84,4065220.19,683382.65
2025-05-28 20:26:43.799624,PRJ4866,Calamba,14.211866,121.156283,792.8,Commercial,Succulents,31.2,62.41,25.9,66.1,15.4,10.0,Windy,Construction Phase,85.1,False,2258,3497265,5041436,6.6,Pending,Jerome Gregorio,NatureScape PH,1295741.64,1155461.01,140280.63
2025-06-04 20:26:43.799966,PRJ3563,Las Piñas,14.44852,121.001607,811.8,Urban Park,Ornamental Shrubs,59.6,72.61,27.0,67.3,1.9,5.6,Sunny,Contract Document Phase,281.3,False,2333,2138651,1548818,4.6,Paid,Ash Bondoc,TerraLeaf Collective,2550127.94,1245602.89,1304525.05
2025-06-01 20:26:43.800305,PRJ9332,Angeles City,15.138472,120.582652,247.8,Public Plaza,Succulents,88.8,75.55,28.4,89.5,13.9,6.7,Windy,Construction Phase,281.3,False,0437,3831053,2040091,5.8,Pending,Alvin Narciso,Urban Eden Co.,682014.53,326973.44,355041.09
2025-06-05 20:26:43.800654,PRJ8338,Quezon City,14.684952,121.036442,904.7,Campus Landscape,Ground Cover,66.0,72.52,33.0,60.1,15.8,4.0,Cloudy,Schematics Phase,288.3,True,9910,3238184,5868639,5.6,Overdue,Jalen Conde,Lush Living Landscapes,3350106.82,2835345.68,514761.14
2025-05-17 20:26:43.801000,PRJ7320,Biñan,14.352009,121.071413,833.8,Urban Park,Native Grass,41.8,46.78,29.8,91.0,13.6,4.7,Sunny,Contract Document Phase,151.5,False,4214,2795323,1968007,7.4,Pending,Daniel Guzman,GreenForm Innovations,4553359.77,2688130.97,1865228.8
2025-05-17 20:26:43.801348,PRJ8292,Naga City,13.627937,123.194155,650.3,Commercial,Ground Cover,61.7,69.99,35.0,69.0,18.2,9.4,Cloudy,Contract Document Phase,197.5,False,3075,773840,2702961,9.9,Pending,Jerome Gregorio,ArborVista Design,4783130.93,2722806.68,2060324.25
2025-05-20 20:26:43.801688,PRJ3734,Tarlac City,15.477223,120.593983,528.2,Rooftop Garden,Ornamental Shrubs,83.4,39.41,32.5,76.9,2.3,5.3,Sunny,Schematics Phase,143.9,True,1524,808300,4408068,3.3,Pending,Jonas Corpuz,GreenForm Innovations,1401065.04,456702.43,944362.61
2025-06-02 20:26:43.802024,PRJ3769,Zamboanga City,6.927745,122.072793,819.8,Campus Landscape,Native Grass,78.3,52.73,29.5,79.4,17.5,6.8,Sunny,Schematics Phase,61.2,False,0189,2952538,4800700,2.6,Overdue,Rodrigo Baguio,FloraFusion Co.,1386159.79,935561.73,450598.06
2025-06-05 20:26:43.802367,PRJ2556,Batangas City,13.765675,121.052879,997.9,Campus Landscape,Succulents,43.6,26.27,32.1,76.4,15.5,5.9,Sunny,Contract Document Phase,73.8,False,2483,1023341,1636471,7.6,Paid,James Samson,Leafline Studio,2306728.2,1265489.63,1041238.57
2025-05-17 20:26:43.802705,PRJ8644,Cebu City,10.324657,123.886139,1281.3,Public Plaza,Ground Cover,91.6,30.2,27.9,54.2,13.6,5.8,Stormy,Construction Phase,179.5,False,3079,711287,5265802,6.7,Overdue,Joshua Delos Reyes,ZenCanopy Designs,2671190.39,1597564.1,1073626.29
2025-05-27 20:26:43.803042,PRJ1359,Navotas,14.668477,120.940087,1854.3,Rooftop Garden,Ornamental Shrubs,90.0,65.35,30.5,65.9,15.7,7.2,Stormy,Design Devt. Phase,123.1,False,9438,3049761,4285027,4.3,Overdue,Harlem de Los Santos,BioVerdant Group,4746812.75,1305890.03,3440922.72
2025-05-17 20:26:43.803387,PRJ6866,Taguig,14.524729,121.058868,1946.9,Residential Landscape,Ornamental Shrubs,79.1,66.02,29.0,50.5,15.6,5.3,Sunny,Contract Document Phase,253.6,False,0178,989971,5768075,8.4,Paid,John Mark Asuncion,GreenForm Innovations,1831730.07,1659865.55,171864.52
2025-05-23 20:26:43.803732,PRJ7818,Taguig,14.518913,121.043382,28.8,Campus Landscape,Ornamental Shrubs,54.4,72.43,24.4,87.2,12.7,5.3,Sunny,Design Devt. Phase,70.5,True,5763,3338804,835932,9.0,Overdue,Juan Cruz,Lush Living Landscapes,2966542.17,104871.71,2861670.46
2025-05-11 20:26:43.804077,PRJ8380,General Trias,14.393399,120.878458,1375.0,Urban Park,Ground Cover,30.2,68.77,34.9,61.8,2.7,9.6,Windy,Design Devt. Phase,103.6,False,7292,1386644,4441165,2.0,Overdue,Juan Cruz,ZenCanopy Designs,1317769.09,771505.46,546263.63
2025-05-29 20:26:43.804415,PRJ5790,Caloocan,14.656118,120.978846,84.0,Commercial,Succulents,70.2,25.4,33.5,55.0,10.1,5.1,Windy,Construction Phase,50.0,False,6768,4347202,516221,7.8,Pending,Christian Guillermo,TropiLand Design,1237721.11,311753.28,925967.83
2025-05-13 20:26:43.804755,PRJ2437,Mandaluyong,14.572412,121.03285,649.9,Commercial,Native Grass,28.3,53.07,34.0,66.8,14.8,7.4,Rainy,Construction Phase,265.8,False,6607,2659138,4409280,6.9,Pending,Benjamin Alarcon,TerraLeaf Collective,2555870.42,2103819.53,452050.89
2025-05-14 20:26:43.805097,PRJ4695,San Pedro,14.359833,121.059251,1356.6,Campus Landscape,Native Grass,28.5,55.51,29.5,50.3,5.8,8.4,Cloudy,Schematics Phase,193.8,True,4955,744465,1597516,4.0,Pending,Nathan Malinao,Leafline Studio,3611155.48,3548472.74,62682.74
2025-05-21 20:26:43.805442,PRJ3252,Angeles City,15.139088,120.584562,948.1,Institutional,Succulents,35.8,43.72,30.1,70.4,6.1,5.0,Windy,Maintenance Phase,257.3,False,7566,3318293,1233697,7.8,Overdue,Albert Pablo,UrbanCanopy Builders,1931488.14,746022.3,1185465.84
2025-05-18 20:26:43.805780,PRJ4268,San Juan,14.61248,121.038895,115.4,Public Plaza,Ground Cover,26.9,44.29,24.8,53.0,11.8,9.0,Rainy,Design Devt. Phase,180.8,False,8191,1100648,5309551,7.2,Overdue,Wilfred dela Rosa,ArborVista Design,1696765.02,242753.47,1454011.55
2025-06-07 20:26:43.806135,PRJ6370,Iloilo City,10.72104,122.564806,1696.2,Rooftop Garden,Ornamental Shrubs,39.1,48.56,27.7,53.1,12.5,4.2,Cloudy,Maintenance Phase,294.9,False,4265,1241544,4869728,7.9,Paid,Crisanto Pangilinan,TropiLand Design,4486389.62,3942314.04,544075.58
2025-05-21 20:26:43.806480,PRJ4661,San Pedro,14.350873,121.064253,528.9,Commercial,Tropical Trees,39.8,75.1,31.0,67.8,2.9,5.9,Cloudy,Contract Document Phase,83.7,False,4110,2725280,4613915,2.3,Paid,Vince Perez,VerdeWorks Studio,2206014.69,1686183.62,519831.07
2025-06-01 20:26:43.806816,PRJ3810,Las Piñas,14.447255,120.999886,718.8,Urban Park,Ornamental Shrubs,65.2,30.68,24.9,70.5,17.4,9.5,Stormy,Contract Document Phase,268.3,False,4384,1231068,5752007,2.1,Paid,Crisanto Pangilinan,Osias Landscape Design Studio,2201540.81,2117170.1,84370.71
2025-05-20 20:26:43.807251,PRJ5589,Las Piñas,14.437764,120.983076,1203.0,Rooftop Garden,Tropical Trees,75.9,27.46,34.9,75.8,7.7,6.5,Cloudy,Maintenance Phase,195.6,True,1719,3087621,1945768,6.3,Paid,Nathan Malinao,Osias Landscape Design Studio,569651.0,225318.88,344332.12
2025-05-18 20:26:43.807616,PRJ5844,Angeles City,15.151037,120.594194,26.0,Residential Landscape,Ornamental Shrubs,63.2,70.94,28.0,60.4,8.4,8.4,Rainy,Design Devt. Phase,155.6,True,7412,2959734,930320,2.0,Paid,Arvin dela Cruz,VerdeWorks Studio,2230756.03,1191875.6,1038880.43
